楼主ID,评论者ID,话题内容,评论内容,评论者昵称,评论者性别,是否认证,认证类型,是否认证金v,发博数量,关注人数,粉丝数,微博等级,发布日期,评论日期,评论时间,回复量,点赞量
2198263380,5878659096,亚运手语小知识（五十五）杭州亚运轮滑馆#杭州亚运会#手语 手语姐姐的微博视频 ,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州2022年亚运会,超话社区,m,True,7,0,22587,1160,2.4亿,39,2023/05/01,2023/5/01,09:17:51,0,0
1284012882,5878659096,期待5-15 能中签刚好想去杭州#杭州亚运会# 东莞·广东医科大学(东莞校区) ,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州2022年亚运会,超话社区,m,True,7,0,22587,1160,2.4亿,39,2023/05/01,2023/5/01,15:41:17,0,0
1047071530,5878659096,#杭州亚运会#喜欢抢票能和走路一样简单 ,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州2022年亚运会,超话社区,m,True,7,0,22587,1160,2.4亿,39,2023/05/01,2023/5/01,20:43:40,0,0
5275370478,5878659096,53在第53秒，想必在杭这两天吴粉地铁公交已经看好多了#杭州亚运会# ,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州2022年亚运会,超话社区,m,True,7,0,22587,1160,2.4亿,39,2023/05/02,2023/5/02,09:53:10,0,0
6982583857,5878659096,#杭州亚运会# 杭州亚运会什么时候开票呀，在哪里看呀，想去看排球和乒乓球 ,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州2022年亚运会,超话社区,m,True,7,0,22587,1160,2.4亿,39,2023/05/02,2023/5/02,09:40:41,0,0
5014461458,5878659096,#杭州亚运会# 谁懂。想去杭州看亚运会的欲望到达了顶峰！！呜呜呜。好想去现场看游泳比赛 ,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州2022年亚运会,超话社区,m,True,7,0,22587,1160,2.4亿,39,2023/05/02,2023/5/02,20:30:11,0,0
5129751781,5878659096,#杭州亚运会# 啥时候放票啊 真的很想看乒乓球 ,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州2022年亚运会,超话社区,m,True,7,0,22587,1160,2.4亿,39,2023/05/02,2023/5/02,22:28:04,0,0
7281076520,5878659096,莲莲我心心念念的莲莲之前虎哥要送我徽章，我挑的也是莲莲喜迎杭州亚运会#杭州亚运会##杭州亚运会来了# 杭州 ,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州2022年亚运会,超话社区,m,True,7,0,22587,1160,2.4亿,39,2023/05/03,2023/5/03,10:14:43,0,0
7555427911,5878659096,【全民学英语 一起迎亚运】你知道杭州亚运会中的“羽毛球”用英语怎么说吗？#杭州亚运会##亚运英语小科普#  杭州青少体育频道的微博视频 ,好久不见，我和小伙伴们都在杭州2022年亚运会的超话社区等你，快点来看看吧，回家指路&gt;&gt;杭州2022年亚运会,超话社区,m,True,7,0,22587,1160,2.4亿,39,2023/05/03,2023/5/03,16:00:37,0,0
1979786517,1218929973,【运河亚运公园】遛娃宝藏之地，用不着去挤西湖。这几天成片的鸢尾花已经开放，搭个帐篷，划个小船，岂不快哉！运河亚运公园位于拱墅区申花单元，总占地面积701亩，总建筑面积18.5万平方米，由“一场一馆一广场两中心”组成，是浙江省首座集体育馆、公园、运动场、商业配套于一体的综合性城市体育公园，今年九月将承办#杭州亚运会# 乒乓球、霹雳舞和曲棍球赛事。#五月##遇见美好杭州##杭州运河亚运公园##春花##鸢尾花#手机摄影 杭州·运河亚运公园,【杭州旅拍】小众景点，运河亚运公园～,一舟之旅,m,True,0,0,11010,4150,25.9万,45,2023/05/04,2023/5/04,19:01:21,1,0
1979786517,2098037917,【运河亚运公园】遛娃宝藏之地，用不着去挤西湖。这几天成片的鸢尾花已经开放，搭个帐篷，划个小船，岂不快哉！运河亚运公园位于拱墅区申花单元，总占地面积701亩，总建筑面积18.5万平方米，由“一场一馆一广场两中心”组成，是浙江省首座集体育馆、公园、运动场、商业配套于一体的综合性城市体育公园，今年九月将承办#杭州亚运会# 乒乓球、霹雳舞和曲棍球赛事。#五月##遇见美好杭州##杭州运河亚运公园##春花##鸢尾花#手机摄影 杭州·运河亚运公园,运河亚运公园,绿暗红稀雨如烟,f,True,0,0,24535,449,1.2万,41,2023/05/04,2023/5/05,22:44:56,0,0
1979786517,1941018763,【运河亚运公园】遛娃宝藏之地，用不着去挤西湖。这几天成片的鸢尾花已经开放，搭个帐篷，划个小船，岂不快哉！运河亚运公园位于拱墅区申花单元，总占地面积701亩，总建筑面积18.5万平方米，由“一场一馆一广场两中心”组成，是浙江省首座集体育馆、公园、运动场、商业配套于一体的综合性城市体育公园，今年九月将承办#杭州亚运会# 乒乓球、霹雳舞和曲棍球赛事。#五月##遇见美好杭州##杭州运河亚运公园##春花##鸢尾花#手机摄影 杭州·运河亚运公园,,北京鬼见愁,f,False,220,0,59851,1990,2.3万,48,2023/05/04,2023/5/04,17:51:21,0,0
1979786517,2362840640,【运河亚运公园】遛娃宝藏之地，用不着去挤西湖。这几天成片的鸢尾花已经开放，搭个帐篷，划个小船，岂不快哉！运河亚运公园位于拱墅区申花单元，总占地面积701亩，总建筑面积18.5万平方米，由“一场一馆一广场两中心”组成，是浙江省首座集体育馆、公园、运动场、商业配套于一体的综合性城市体育公园，今年九月将承办#杭州亚运会# 乒乓球、霹雳舞和曲棍球赛事。#五月##遇见美好杭州##杭州运河亚运公园##春花##鸢尾花#手机摄影 杭州·运河亚运公园,杭州运河亚运公园,枫红叶落999,m,True,0,0,16633,328,2458,14,2023/05/04,2023/5/04,15:23:48,0,0
1979786517,1055184702,【运河亚运公园】遛娃宝藏之地，用不着去挤西湖。这几天成片的鸢尾花已经开放，搭个帐篷，划个小船，岂不快哉！运河亚运公园位于拱墅区申花单元，总占地面积701亩，总建筑面积18.5万平方米，由“一场一馆一广场两中心”组成，是浙江省首座集体育馆、公园、运动场、商业配套于一体的综合性城市体育公园，今年九月将承办#杭州亚运会# 乒乓球、霹雳舞和曲棍球赛事。#五月##遇见美好杭州##杭州运河亚运公园##春花##鸢尾花#手机摄影 杭州·运河亚运公园,,刘献松,m,False,-1,0,31296,1724,1.3万,41,2023/05/04,2023/5/04,11:02:10,0,0
